cert_id,profile_id,cert_name,issuer,issue_date,expiry_date,credential_url,created_at
bd6364bb-1074-f28d-a90d-41e3b23e240d,4d1ef882-fb4d-e06e-45e7-bf0847bb9721,Tableau Desktop Specialist,Tableau / Salesforce,2025-09-22,,https://www.tableau.com/learn/certification,2026-08-15 18:17:00
c93e6a90-3775-7f3d-54f0-461928c1c0f4,edb2f88c-be0f-4ee0-f01b-77a726f9b134,PCEP – Certified Entry-Level Python Programmer,Python Institute,2026-03-27,,https://pythoninstitute.org/pcep,2026-09-19 08:23:00
0f815566-059a-430e-baf0-74e012981141,edb2f88c-be0f-4ee0-f01b-77a726f9b134,"Oracle Certified Associate, Java SE Programmer",Oracle,2025-03-19,,https://education.oracle.com/,2026-09-19 08:23:00
14eb2578-912e-2e88-17d6-e7d49ff87dd0,dc6763c2-62a3-e9f9-aa63-945ecedabca2,Docker Certified Associate,Docker / Mirantis,2024-04-13,,https://training.mirantis.com/,2026-07-28 12:50:00
e3c869b9-46e5-8893-7e53-dd414c719288,f94bd1da-07f1-d0d1-403b-cd16b5f89726,Google Data Analytics Professional Certificate,Google / Coursera,2025-10-14,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-07-30 21:24:00
beee4e1b-c00b-92a2-57a6-b010e77a505f,f94bd1da-07f1-d0d1-403b-cd16b5f89726,Tableau Desktop Specialist,Tableau / Salesforce,2025-04-03,,https://www.tableau.com/learn/certification,2026-07-30 21:24:00
974f31f4-342e-1b55-e421-d34c974b5800,f94bd1da-07f1-d0d1-403b-cd16b5f89726,Cisco Certified Network Associate (CCNA),Cisco,2026-05-13,2029-05-12,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-07-30 21:24:00
be3db355-a151-e13e-9d85-6efb2059950e,aafd554e-7275-bf45-929d-6b6d32c21e43,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2026-03-07,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-07-23 22:48:00
d46d2cd7-ae91-5854-b968-7adcee610b7d,104bf55a-19ff-7274-f286-8e451218beb7,Machine Learning Specialization,DeepLearning.AI / Coursera,2026-03-03,,https://www.coursera.org/specializations/machine-learning-introduction,2026-07-15 18:42:00
898386da-aab7-9ce8-10f0-aff476b43c7f,a13f30a8-c0ca-e3d0-d2da-11ea39068557,PCEP – Certified Entry-Level Python Programmer,Python Institute,2024-09-08,,https://pythoninstitute.org/pcep,2026-07-27 18:05:00
01332667-2c2d-36b2-5eed-9535f960034a,ec464ff5-e667-daf9-032c-f335a9f24818,Cisco Certified Network Associate (CCNA),Cisco,2025-09-17,2028-09-16,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-08-22 01:25:00
c9bc0c10-bcf2-2c42-90ca-fea2c96c9a71,ec464ff5-e667-daf9-032c-f335a9f24818,"Oracle Certified Associate, Java SE Programmer",Oracle,2024-12-09,,https://education.oracle.com/,2026-08-22 01:25:00
830198f7-c577-9c89-a042-9c8911cfe2b8,cb1c999d-f547-7a62-2b2c-e9f6de1afd32,AWS Certified Cloud Practitioner,Amazon Web Services,2025-04-23,2028-04-22,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-08-18 17:16:00
91c5eeb8-73a9-a79a-4722-d901dac93b7d,cb1c999d-f547-7a62-2b2c-e9f6de1afd32,CompTIA Security+,CompTIA,2024-09-04,2027-09-04,https://www.comptia.org/certifications/security,2026-08-18 17:16:00
a24b5c89-88e5-52ab-fa8c-2853d2cd4072,d0d47de7-3ac2-1e21-992b-48891f77d2be,"Oracle Certified Associate, Java SE Programmer",Oracle,2024-07-12,,https://education.oracle.com/,2026-09-03 07:29:00
aa68bb5c-7e73-4b29-c82d-7c31986be0e0,dea64a64-226e-04ad-a717-bf81a3e11a85,PCEP – Certified Entry-Level Python Programmer,Python Institute,2026-04-27,,https://pythoninstitute.org/pcep,2026-08-19 19:27:00
dc69955d-7a06-e660-bad9-00fd9318cb46,3f64a14e-5910-f4e0-0ab3-5d1cc83f40d7,CompTIA Security+,CompTIA,2025-12-14,2028-12-13,https://www.comptia.org/certifications/security,2026-07-25 07:03:00
348ac99d-f39e-09ce-46fe-be2a312f9b6e,22b3845c-5842-c7f2-9126-4cde4ee58e91,Elements of AI,University of Helsinki,2025-11-16,,https://www.elementsofai.com/,2026-09-13 21:05:00
868854ac-f86f-31b7-0d6d-126c2f741cb7,22b3845c-5842-c7f2-9126-4cde4ee58e91,Google Data Analytics Professional Certificate,Google / Coursera,2025-01-08,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-09-13 21:05:00
5b277016-b562-fee0-d24e-2e1b18d39b61,4fccfce8-ec25-d4eb-5216-3c108a1514db,Google Data Analytics Professional Certificate,Google / Coursera,2026-03-22,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-07-24 12:42:00
d64484a1-91d7-6c83-4432-f82a0a85f697,af7540a1-b4ad-f7fe-f8b5-aa29f99bc399,Cisco Certified Network Associate (CCNA),Cisco,2024-06-08,2027-06-08,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-09-01 14:15:00
274e9ff9-8c1e-7be8-e4c2-500388a08d35,af7540a1-b4ad-f7fe-f8b5-aa29f99bc399,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2024-12-01,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-09-01 14:15:00
b55dd946-fc01-7342-7007-2c15c2964c78,65e72d4d-92e5-2309-6df3-d6f7cea4deeb,Machine Learning Specialization,DeepLearning.AI / Coursera,2026-07-17,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-22 22:35:00
1febb321-f6e2-6cc0-1b7f-48525965bed6,6ee46bf8-704c-a773-2000-4e190274d1d2,Google Data Analytics Professional Certificate,Google / Coursera,2025-04-30,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-14 10:13:00
3fd2b554-1712-8eb8-1cc5-887ba06ab6fa,352cc85d-647e-14eb-74f1-49c216ee9b1b,Machine Learning Specialization,DeepLearning.AI / Coursera,2026-03-12,,https://www.coursera.org/specializations/machine-learning-introduction,2026-07-17 14:56:00
516fbbf9-0fee-2e40-25f8-591957b39334,f1ae14e9-6214-61a6-75e1-4335b8ac5959,CompTIA Security+,CompTIA,2026-02-13,2029-02-12,https://www.comptia.org/certifications/security,2026-08-12 19:14:00
f02e1bc8-3a9e-8ed7-c81b-5c5bf8d46fb0,95e5f571-0ecd-d83f-8fa1-4f5d0f93a546,AWS Certified Cloud Practitioner,Amazon Web Services,2025-12-22,2028-12-21,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-09-05 10:46:00
54064039-f545-2dd9-b423-48eee610363a,b1a2837b-d36f-e7e8-0009-9987965dbeac,Google Data Analytics Professional Certificate,Google / Coursera,2024-08-28,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-08 21:31:00
fb7c02a0-a1b0-512a-93b7-418ed7b3893a,637102c2-9220-a4cd-2126-01a6ca5090d8,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-08-04,,https://www.coursera.org/specializations/machine-learning-introduction,2026-07-08 21:49:00
684bcb81-cf54-34c9-5a43-b4a56642d1ad,e626ed33-f7f0-a7c8-7899-e8e2c8319487,CompTIA Security+,CompTIA,2025-09-26,2028-09-25,https://www.comptia.org/certifications/security,2026-07-15 16:39:00
38843b8f-ff45-f29d-ecbb-93e4223a3137,e626ed33-f7f0-a7c8-7899-e8e2c8319487,"Oracle Certified Associate, Java SE Programmer",Oracle,2026-04-23,,https://education.oracle.com/,2026-07-15 16:39:00
a04530e8-49dd-5bf3-c06f-def72a7046bd,a8cdf3ec-1e8a-bbb4-0f1f-b8341a226a2b,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2026-05-16,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-07-14 00:08:00
e081c65b-df2a-9f7f-8546-8107ca7f9ec2,a35bd873-92da-a5cd-23c2-9d54192fd605,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-02-04,,https://pythoninstitute.org/pcep,2026-09-02 18:44:00
841eddff-2e0b-920b-eab7-9e6cd915c6f0,a35bd873-92da-a5cd-23c2-9d54192fd605,"Oracle Certified Associate, Java SE Programmer",Oracle,2024-04-17,,https://education.oracle.com/,2026-09-02 18:44:00
429177de-da4e-04a6-8781-e964f20a7aef,9e91be6c-3843-9c42-e347-9c220255e863,"Oracle Certified Associate, Java SE Programmer",Oracle,2024-03-01,,https://education.oracle.com/,2026-08-24 14:26:00
8b002a71-831e-58ef-5236-ea3fcd327322,9e91be6c-3843-9c42-e347-9c220255e863,Google Data Analytics Professional Certificate,Google / Coursera,2023-09-15,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-24 14:26:00
bedfb4e8-d136-1a7f-24c8-24244f719e55,dec2af2b-f47a-bb58-c23d-26496756a05d,Cisco Certified Network Associate (CCNA),Cisco,2024-03-14,2027-03-14,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-09-09 20:36:00
21c99866-c17f-71bf-e748-db5aaf1f12e0,d1f99704-bc5e-ca67-fb30-3982dce6453c,Tableau Desktop Specialist,Tableau / Salesforce,2026-01-28,,https://www.tableau.com/learn/certification,2026-07-22 07:45:00
a053559c-f283-b298-f537-82d0cc2f6aaf,1a6b37bf-119d-a98d-9da1-e67a4f1a3a9f,PCEP – Certified Entry-Level Python Programmer,Python Institute,2024-04-26,,https://pythoninstitute.org/pcep,2026-08-03 11:18:00
54309e89-a628-4e5f-0a4c-0bf798e91caf,5dce1a1e-70d5-f265-211a-767c442db5ba,CompTIA Security+,CompTIA,2023-11-19,2026-11-18,https://www.comptia.org/certifications/security,2026-07-18 18:55:00
3b144856-78fc-081e-307c-43f116b30745,c45ab161-6c46-6e0c-6fe3-adcc1f5c8c56,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2026-02-20,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-08-06 17:27:00
0b9933d4-e604-6605-467b-b1fbfacf4740,ed742be4-500c-dab8-30f6-b0e9821191c6,Google Data Analytics Professional Certificate,Google / Coursera,2025-03-13,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-09-04 12:47:00
ec2b6a4a-2453-a461-a5fe-c5fe020d9159,38d94151-171b-3d7c-81c8-3e1bc095bc0c,"Oracle Certified Associate, Java SE Programmer",Oracle,2025-10-07,,https://education.oracle.com/,2026-07-20 15:51:00
61ed96bc-060b-39a6-8f76-90b59652f336,602aee5c-7f92-56ad-4a8f-03fc98ab4da4,Docker Certified Associate,Docker / Mirantis,2026-05-10,,https://training.mirantis.com/,2026-08-21 12:19:00
fa5ecc3b-2463-4c8d-1f76-1ca7d950e492,0fc9b385-c533-08b8-176d-57fa7b00ebad,Docker Certified Associate,Docker / Mirantis,2025-02-25,,https://training.mirantis.com/,2026-08-28 16:43:00
2ed308d5-68ba-e5f1-c08d-4eaaede138f0,2fb173e2-e1c6-85cd-261d-4798b42c7847,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-03-15,,https://pythoninstitute.org/pcep,2026-09-08 05:14:00
62e65b06-1cbf-372b-5cda-2347a19b509f,72a13430-9d23-378a-2f99-34352c155eea,PCEP – Certified Entry-Level Python Programmer,Python Institute,2024-11-23,,https://pythoninstitute.org/pcep,2026-08-06 13:17:00
cc29249d-e91e-3689-9df1-d4f3dd2bc881,72a13430-9d23-378a-2f99-34352c155eea,AWS Certified Cloud Practitioner,Amazon Web Services,2026-05-01,2029-04-30,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-08-06 13:17:00
a7b54b6c-11a9-0f96-6696-b3f2741817a2,a4d4a07d-2061-768e-7a4d-cdb9d5b875b1,Docker Certified Associate,Docker / Mirantis,2024-05-14,,https://training.mirantis.com/,2026-08-29 19:22:00
6ab8d8ef-edb6-c705-baea-b1d48daa07d0,1af51d1f-e93d-23fb-c485-f8069fa25132,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-04-13,,https://pythoninstitute.org/pcep,2026-07-24 22:50:00
9a557c1e-41a7-199f-8433-aab72ad7248f,3ba3b712-61ab-1087-8615-a2d17eb2ad01,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-10-30,,https://www.coursera.org/specializations/machine-learning-introduction,2026-07-04 10:27:00
7d36101a-a0bd-bd82-6424-aabc37ce3a4b,b4934f45-f399-b09f-e7e2-36b2bc606470,"Oracle Certified Associate, Java SE Programmer",Oracle,2024-06-17,,https://education.oracle.com/,2026-08-05 03:50:00
1a31b8f6-be84-98c4-43eb-ee4d6c70de5e,2bb37f5e-44cf-1a6e-d709-6acfd3255d3a,CompTIA Security+,CompTIA,2026-04-21,2029-04-20,https://www.comptia.org/certifications/security,2026-09-20 03:04:00
401e0bf4-19de-075c-27d4-66c4a5f0d977,a252afb3-9a27-b0e1-1663-223c607e637f,Google Data Analytics Professional Certificate,Google / Coursera,2026-02-01,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-09-17 14:29:00
4928167b-5228-f42c-0052-639eb3dc0220,a252afb3-9a27-b0e1-1663-223c607e637f,AWS Certified Cloud Practitioner,Amazon Web Services,2024-11-21,2027-11-21,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-09-17 14:29:00
b6b99a61-8a43-7b03-74b1-aec84d5bdd04,e3429cf5-fa26-0ae1-3efd-90356b06b9de,Machine Learning Specialization,DeepLearning.AI / Coursera,2026-07-18,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-12 02:04:00
15961ceb-dd85-f8de-7b1a-a766ee91488f,e3429cf5-fa26-0ae1-3efd-90356b06b9de,Google Data Analytics Professional Certificate,Google / Coursera,2026-05-20,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-12 02:04:00
db5f91dd-b1ec-2ef7-13eb-92ecf9ed2c8f,4aa9197c-4ded-4434-8140-21ea98a2f0e3,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-05-22,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-24 17:31:00
bc94f4e1-5b82-8b60-f9ac-ba96ec26730a,d49fc973-9af0-5693-e011-3c72121c2c5b,Elements of AI,University of Helsinki,2025-12-13,,https://www.elementsofai.com/,2026-07-03 09:11:00
9c8b848e-cd04-9d96-bb78-fd27970892f9,d49fc973-9af0-5693-e011-3c72121c2c5b,Cisco Certified Network Associate (CCNA),Cisco,2025-12-18,2028-12-17,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-07-03 09:11:00
7db02c36-7a05-6d11-2710-1d928bf8e73a,359d64ee-b60b-0305-55da-b2924cbe225d,CompTIA Security+,CompTIA,2025-02-17,2028-02-17,https://www.comptia.org/certifications/security,2026-08-29 03:21:00
8b6d7c8a-e511-2cdf-6d4f-25b35ab869dd,f30fca3b-8588-b9a4-dfd7-199b5f768f73,Machine Learning Specialization,DeepLearning.AI / Coursera,2026-07-06,,https://www.coursera.org/specializations/machine-learning-introduction,2026-07-23 06:16:00
7f92acca-6e54-4611-b8a1-ac81abb6ad7c,72b4ab4e-937a-4efb-37a1-4e43551ff2a4,Docker Certified Associate,Docker / Mirantis,2024-03-23,,https://training.mirantis.com/,2026-07-04 04:12:00
68cdf229-8b95-1922-93bd-0961d81eaedf,91bb1960-e69a-5be6-db54-880e8f2a9f27,Meta Front-End Developer Professional Certificate,Meta / Coursera,2025-12-12,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-07-02 09:22:00
5e6318a6-8e7f-0669-2ebb-e9f93abae399,91bb1960-e69a-5be6-db54-880e8f2a9f27,Elements of AI,University of Helsinki,2026-02-18,,https://www.elementsofai.com/,2026-07-02 09:22:00
d82bc500-c9c8-77ce-3684-8dd531c5d833,038ef152-c8b8-7e13-e96f-554530897ebc,Google Data Analytics Professional Certificate,Google / Coursera,2026-01-20,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-18 01:39:00
e3de76b2-64d4-4e89-f695-bf52af2c4368,9ccd225f-3ba2-e472-b550-1716d45c261e,PCEP – Certified Entry-Level Python Programmer,Python Institute,2026-03-21,,https://pythoninstitute.org/pcep,2026-07-08 22:00:00
218d09c5-9b52-d172-0b79-9db34ae437a5,2c40ff10-4225-3b19-ea00-bec1e06e3c30,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-10-08,,https://pythoninstitute.org/pcep,2026-07-28 08:42:00
3715f569-9ed3-1ab8-193b-a1a4e81ab522,36ad30bc-377b-d279-fa4d-35fbf89a5add,Cisco Certified Network Associate (CCNA),Cisco,2024-05-16,2027-05-16,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-09-02 03:07:00
e986957b-c198-7c4e-a8dd-ccf595b55598,7fb7c4fd-7db6-864a-199b-51e437efa644,Docker Certified Associate,Docker / Mirantis,2024-10-03,,https://training.mirantis.com/,2026-08-23 16:57:00
06e18d3f-bae8-c5ba-7bde-7b1cb761ec4e,7fb7c4fd-7db6-864a-199b-51e437efa644,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2024-09-16,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-08-23 16:57:00
ecfeea1a-4dc5-f4af-c79b-166a61573b0a,7a7294b6-56f2-f9c8-500f-8ea49806fc29,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2025-08-18,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-07-13 15:12:00
f657cc03-755d-fd18-5e7e-92e143b7ba9d,f8fdf021-7a68-3145-98ee-45e7f6055f5f,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2025-09-20,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-08-27 15:33:00
4b7b0468-8831-8607-b0c0-27a8d312746a,e48b3615-0d28-f420-aaf9-4df2d8538672,Google Data Analytics Professional Certificate,Google / Coursera,2025-10-18,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-26 19:32:00
59158338-f946-e77f-a995-376d5b04b63f,8526af2b-c2bc-2506-bb62-3876644dc814,CompTIA Security+,CompTIA,2024-04-28,2027-04-28,https://www.comptia.org/certifications/security,2026-09-04 01:08:00
35e81622-83a1-9c71-76b5-7c6eba14c878,f3657ed9-c525-8f3c-ed21-1253bdf9055f,PCEP – Certified Entry-Level Python Programmer,Python Institute,2026-06-17,,https://pythoninstitute.org/pcep,2026-08-20 19:20:00
b2f1e473-3231-3e0d-7970-28539fb09fde,4890696b-7754-0522-fa84-79b4beea66e1,Google Data Analytics Professional Certificate,Google / Coursera,2025-08-06,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-16 14:48:00
838be896-fc57-1a9b-471e-5a43651c035b,4890696b-7754-0522-fa84-79b4beea66e1,Docker Certified Associate,Docker / Mirantis,2025-09-29,,https://training.mirantis.com/,2026-08-16 14:48:00
4b36954e-407f-0622-5c86-92760ef0fab1,e5e4a0d3-5d6a-40ee-4c61-6f63f5a6d6c1,Machine Learning Specialization,DeepLearning.AI / Coursera,2026-01-28,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-20 01:44:00
6ef30a5b-ec72-dce9-7f2b-8414384e2340,e5e4a0d3-5d6a-40ee-4c61-6f63f5a6d6c1,Docker Certified Associate,Docker / Mirantis,2025-02-10,,https://training.mirantis.com/,2026-09-20 01:44:00
e3b4f440-357d-d3ee-c4b2-eb93c13a7da1,6a9fe2b8-08cb-d91f-2cb2-f78f9e35563b,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2025-09-19,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-07-27 21:33:00
c784902f-7a03-69c8-14c4-192127872226,79df1b19-ddab-4132-2bfe-0b1247a468cc,Docker Certified Associate,Docker / Mirantis,2026-06-01,,https://training.mirantis.com/,2026-08-19 03:15:00
2854cdc2-df47-6789-bd6e-9d8effd14502,92f8f0ff-ae98-2cf4-80a7-df96fa2e57fc,CompTIA Security+,CompTIA,2025-02-09,2028-02-09,https://www.comptia.org/certifications/security,2026-07-15 07:34:00
98024ff7-bc2e-af47-7e32-61158bcd4971,4b1639d0-6ee9-b39b-885d-84671919459a,AWS Certified Cloud Practitioner,Amazon Web Services,2024-04-22,2027-04-22,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-08-31 21:57:00
f2b8c3f7-b756-9bbe-632e-f7c1ed13913a,62c295ad-56be-c528-34be-40ba02bc645a,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-11-03,,https://pythoninstitute.org/pcep,2026-08-05 16:51:00
d554ef7e-16df-8497-db8b-40b13ad091d2,d7db229f-f32c-b7c3-a7af-92f1ea3f3d48,Machine Learning Specialization,DeepLearning.AI / Coursera,2024-02-27,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-10 10:58:00
09695bc7-bca6-4062-2ede-455ac5869901,0eb5e477-0d5e-694b-b935-6372f4691128,Microsoft Office Specialist: Excel Associate,Microsoft,2025-11-03,,https://learn.microsoft.com/en-us/credentials/,2026-08-15 11:37:00
a9b4534c-bb4a-47ff-c817-9ae1700786d0,0eb5e477-0d5e-694b-b935-6372f4691128,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-04-11,,https://www.coursera.org/specializations/machine-learning-introduction,2026-08-15 11:37:00
4ee7c8e5-7a47-1150-12e7-d9c77e83d10f,99704cde-1cad-3ea4-c5da-98aba65a1d45,PCEP – Certified Entry-Level Python Programmer,Python Institute,2024-01-21,,https://pythoninstitute.org/pcep,2026-07-13 01:13:00
828eecdc-6086-6241-a585-b203c644515f,b35ed0b5-e95f-19ae-19e9-14f05b830587,CompTIA Security+,CompTIA,2024-12-31,2027-12-31,https://www.comptia.org/certifications/security,2026-08-27 04:22:00
bfc2719a-439c-44f6-2c34-43342c3efe26,468178e0-4460-b08f-31f2-4c6167b32153,Tableau Desktop Specialist,Tableau / Salesforce,2026-03-11,,https://www.tableau.com/learn/certification,2026-08-23 09:58:00
3bbf60c4-e506-3fa2-c75c-a29e8d162ca1,468178e0-4460-b08f-31f2-4c6167b32153,CompTIA Security+,CompTIA,2024-11-04,2027-11-04,https://www.comptia.org/certifications/security,2026-08-23 09:58:00
ec77edba-2292-b8ab-74e1-1ec141b2b23e,409a8268-ea38-7ead-f807-0edbc58d06c7,"Oracle Certified Associate, Java SE Programmer",Oracle,2023-09-25,,https://education.oracle.com/,2026-07-19 04:26:00
a9d510b6-1e78-0fab-a6e3-08b1dc570baf,3de74f19-7fd1-678d-3649-2104b54160dc,AWS Certified Cloud Practitioner,Amazon Web Services,2026-07-05,2029-07-04,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-08-19 01:13:00
8467d1da-02ce-e856-f0c9-0a7af47427eb,bb5b7577-3259-1ad8-1519-a347b8b11609,Cisco Certified Network Associate (CCNA),Cisco,2025-07-30,2028-07-29,https://www.cisco.com/site/us/en/learn/training-certifications/certifications/enterprise/ccna/index.html,2026-08-29 18:26:00
dfbe08c5-8762-a830-b729-57dafd0ab55d,ed01dac8-5ad6-1eab-f658-62f9cf07cd13,AWS Certified Cloud Practitioner,Amazon Web Services,2026-05-16,2029-05-15,https://aws.amazon.com/certification/certified-cloud-practitioner/,2026-09-02 04:10:00
d52b4e45-5265-90a3-e382-c8ebbf8ffb3c,d15f3904-0ac2-a505-2de0-d7c05c1edba6,Google Data Analytics Professional Certificate,Google / Coursera,2026-01-02,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-09-18 19:56:00
8b35dead-f9f5-f461-cffd-92acb439721a,d15f3904-0ac2-a505-2de0-d7c05c1edba6,Meta Front-End Developer Professional Certificate,Meta / Coursera,2025-08-30,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-09-18 19:56:00
98c4d216-6c86-62f8-3f90-74bc9fa8ba9f,bbb6dee4-a2da-971a-0902-0637064a40a3,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2026-01-18,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-07-12 16:28:00
0066afed-da4b-9a60-9c4d-23f9238c83f7,3f217ac1-de9d-694d-8a8e-13e973b59060,Google Data Analytics Professional Certificate,Google / Coursera,2023-12-02,,https://www.coursera.org/professional-certificates/google-data-analytics,2026-08-19 13:18:00
78e9c8ab-48bc-73e6-cbeb-282a806aed29,3f217ac1-de9d-694d-8a8e-13e973b59060,Microsoft Certified: Power BI Data Analyst Associate (PL-300),Microsoft,2023-09-10,,https://learn.microsoft.com/en-us/credentials/certifications/data-analyst-associate/,2026-08-19 13:18:00
3bafad4c-e3ae-d6b3-570e-40ce5d2b4e57,aa713915-43c7-94f8-0051-69586964349f,Microsoft Certified: Azure Fundamentals (AZ-900),Microsoft,2025-02-06,,https://learn.microsoft.com/en-us/credentials/certifications/azure-fundamentals/,2026-09-10 09:15:00
b1d9333b-af6f-026a-ffcc-220e0dbe2e6d,4ef10844-33e2-0cb1-052f-5ee3d8f3c80d,CompTIA Security+,CompTIA,2025-03-21,2028-03-20,https://www.comptia.org/certifications/security,2026-09-01 11:28:00
6878986d-b0e9-96e9-c82a-807e17364964,65a74ee2-29c9-b7fc-c1f0-02506e052566,Machine Learning Specialization,DeepLearning.AI / Coursera,2023-12-15,,https://www.coursera.org/specializations/machine-learning-introduction,2026-07-07 22:57:00
ced5dbdd-9868-d579-afe6-338bd8453f96,e7c971fe-3db5-d178-65e2-cf16df6f5c1a,Tableau Desktop Specialist,Tableau / Salesforce,2025-10-16,,https://www.tableau.com/learn/certification,2026-07-23 13:26:00
7836db6a-54df-d3e2-5144-fb33a8523d2e,4286b0ce-93b2-4269-aeb6-5b65fe2ff93e,Meta Front-End Developer Professional Certificate,Meta / Coursera,2024-07-28,,https://www.coursera.org/professional-certificates/meta-front-end-developer,2026-09-01 21:29:00
3ad8788d-675f-0a36-11de-178f4fdb002c,856b5e3e-1cce-d664-5855-09a380e40487,Deep Learning Specialization,DeepLearning.AI / Coursera,2024-10-24,,https://www.coursera.org/specializations/deep-learning,2026-07-19 11:13:00
1c181676-5e36-9738-1a2f-ce561b3931e4,b39fb691-2be4-b45b-c85c-4ed7c6add396,PCEP – Certified Entry-Level Python Programmer,Python Institute,2025-08-19,,https://pythoninstitute.org/pcep,2026-09-18 05:25:00
b466b659-1b1e-c0c5-00ea-c47667c9ecd6,b39fb691-2be4-b45b-c85c-4ed7c6add396,Docker Certified Associate,Docker / Mirantis,2026-06-06,,https://training.mirantis.com/,2026-09-18 05:25:00
243bdcc0-f6b7-b07e-7088-bb3d6cd0fb79,9188fe33-eb5f-d8ef-9e10-228958ecf88f,Machine Learning Specialization,DeepLearning.AI / Coursera,2024-08-28,,https://www.coursera.org/specializations/machine-learning-introduction,2026-09-09 08:29:00
a32c5a48-935a-c152-3306-a65d30052e47,009a02c8-5c57-3744-45dd-c114186c6fe0,Microsoft Office Specialist: Excel Associate,Microsoft,2026-03-24,,https://learn.microsoft.com/en-us/credentials/,2026-07-29 02:54:00
74095429-4b73-c489-073c-94c1a4d2f9d7,009a02c8-5c57-3744-45dd-c114186c6fe0,Machine Learning Specialization,DeepLearning.AI / Coursera,2025-03-03,,https://www.coursera.org/specializations/machine-learning-introduction,2026-07-29 02:54:00
44656c2d-f35d-7042-692c-52b390336a65,f5b3b660-39f9-b395-47da-59cc763e6fb2,Docker Certified Associate,Docker / Mirantis,2024-04-05,,https://training.mirantis.com/,2026-07-09 10:15:00
328866c3-25cc-2be0-89d2-794121162383,f5b3b660-39f9-b395-47da-59cc763e6fb2,PCEP – Certified Entry-Level Python Programmer,Python Institute,2024-06-15,,https://pythoninstitute.org/pcep,2026-07-09 10:15:00
