student_skill_id,profile_id,skill_name,proficiency_level,evidence_type,evidence_notes,added_at
5842e17a-6fce-6669-6394-eb4d54ede5c3,a9850f62-0404-ed5e-174e-6248da27f919,Time Management,intermediate,"{""coursework""}",,2026-08-19 07:55:00
cd68d6e0-9660-3485-4cb6-2fb0e79b186f,8a2cc93d-c0ef-4f70-ec1f-fcbd87569963,AWS,intermediate,"{""coursework""}",,2026-08-01 18:00:00
70f8c810-4272-5442-6701-24c57a18b38f,8a2cc93d-c0ef-4f70-ec1f-fcbd87569963,Cloud Computing,intermediate,"{""coursework""}",,2026-08-01 18:00:00
e19f8cc9-bdde-949e-a835-f6d11f5dd7ba,8a2cc93d-c0ef-4f70-ec1f-fcbd87569963,Data Visualisation,beginner,"{""certification"",""internship"",""coursework""}",Used during internship.,2026-08-01 18:00:00
1da49151-2d6b-5a30-2fae-e97814c098b8,8a2cc93d-c0ef-4f70-ec1f-fcbd87569963,Machine Learning,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-01 18:00:00
ae3a74d4-d0ef-118d-9315-e61eba1e47dc,8a2cc93d-c0ef-4f70-ec1f-fcbd87569963,Problem Solving,intermediate,"{""coursework""}",,2026-08-01 18:00:00
8d1ea9d1-59e4-d312-faa1-ffb050216737,8a2cc93d-c0ef-4f70-ec1f-fcbd87569963,Python,intermediate,"{""project"",""internship"",""coursework""}",Applied in project work.,2026-08-01 18:00:00
9022aab2-a373-01de-11f4-0812b3b056b8,8a2cc93d-c0ef-4f70-ec1f-fcbd87569963,Tableau,intermediate,"{""certification"",""internship""}",Used during internship.,2026-08-01 18:00:00
d41bb559-c9af-2794-0adb-10730b5ebf10,8a2cc93d-c0ef-4f70-ec1f-fcbd87569963,Time Management,beginner,"{""coursework""}",,2026-08-01 18:00:00
ef8e20ed-d8f3-f743-c80a-b38bf447d94c,00533212-66ae-02c5-a958-90e7b71247c4,C++,advanced,"{""coursework""}",,2026-08-10 19:46:00
6c2d2f00-99a4-4102-19f6-36eab3b5ecc8,00533212-66ae-02c5-a958-90e7b71247c4,Data Visualisation,advanced,"{""coursework""}",,2026-08-10 19:46:00
35210f6c-3852-21fc-974b-3906f67c9ca4,00533212-66ae-02c5-a958-90e7b71247c4,Docker,intermediate,"{""project"",""internship"",""coursework""}",Applied in project work.,2026-08-10 19:46:00
f6335079-29c7-0a8b-5a5f-26879394af39,00533212-66ae-02c5-a958-90e7b71247c4,Flask,advanced,"{""project""}",Applied in project work.,2026-08-10 19:46:00
dc0f10dc-f127-baa7-df1c-d28a900276b6,00533212-66ae-02c5-a958-90e7b71247c4,JavaScript,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-10 19:46:00
36941aa7-d3ac-082b-fdf5-6e9ff1944f6c,00533212-66ae-02c5-a958-90e7b71247c4,Leadership,intermediate,"{""coursework""}",,2026-08-10 19:46:00
edcd7411-ef85-b1e2-12b2-dd75ad1cea98,00533212-66ae-02c5-a958-90e7b71247c4,Linux,advanced,"{""project"",""coursework""}",Applied in project work.,2026-08-10 19:46:00
72ef6cf9-b762-957d-278d-47d262a6bf49,00533212-66ae-02c5-a958-90e7b71247c4,Node.js,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-10 19:46:00
1b310631-6640-d136-637f-365401c48783,00533212-66ae-02c5-a958-90e7b71247c4,Problem Solving,advanced,"{""project"",""internship"",""coursework""}",Applied in project work.,2026-08-10 19:46:00
c9fb75a0-6a1d-95f8-e7b5-a4dd2e6a88c0,00533212-66ae-02c5-a958-90e7b71247c4,Python,advanced,"{""coursework""}",,2026-08-10 19:46:00
a6508bf4-0867-37c0-b887-51be219d6a22,00533212-66ae-02c5-a958-90e7b71247c4,React,beginner,"{""coursework""}",,2026-08-10 19:46:00
f17510ac-5edf-87da-d485-d540ff23dc19,00533212-66ae-02c5-a958-90e7b71247c4,SQL,advanced,"{""project"",""coursework""}",Applied in project work.,2026-08-10 19:46:00
17e2aa93-ac7c-77c5-7d89-fa69516881a1,00533212-66ae-02c5-a958-90e7b71247c4,Teamwork,intermediate,"{""project"",""internship"",""coursework""}",Applied in project work.,2026-08-10 19:46:00
8ac34aa0-103f-b9f0-a4aa-131bd4dab805,00533212-66ae-02c5-a958-90e7b71247c4,Time Management,intermediate,"{""coursework""}",,2026-08-10 19:46:00
8e8a474d-e3d4-3569-b064-b420f101362e,ed1928e5-9bd3-cc80-d800-690a9d5530b0,Flask,intermediate,"{""project"",""internship"",""coursework""}",Applied in project work.,2026-08-11 21:11:00
cbd6ce75-bf45-4da8-414e-cf0240cfeb47,ed1928e5-9bd3-cc80-d800-690a9d5530b0,Python,beginner,"{""project""}",Applied in project work.,2026-08-11 21:11:00
9c769b42-b119-4692-134b-e397b3937d02,ed1928e5-9bd3-cc80-d800-690a9d5530b0,SQL,advanced,"{""project"",""internship""}",Applied in project work.,2026-08-11 21:11:00
cdefeef2-09c3-9ca7-41b4-19ca1a2a3a8e,ed1928e5-9bd3-cc80-d800-690a9d5530b0,Teamwork,beginner,"{""internship"",""coursework""}",Used during internship.,2026-08-11 21:11:00
47ce280a-437c-14e2-535f-fac6905d41d8,ed1928e5-9bd3-cc80-d800-690a9d5530b0,Time Management,intermediate,"{""coursework""}",,2026-08-11 21:11:00
239473aa-7ed0-81dc-4923-0cf8f799def4,4324805c-74ec-7d15-f1d5-892bb13b482c,Leadership,intermediate,"{""coursework""}",,2026-09-10 16:31:00
782b76f4-1f9b-41d4-669e-61eda148a58e,4324805c-74ec-7d15-f1d5-892bb13b482c,Machine Learning,intermediate,"{""coursework""}",,2026-09-10 16:31:00
e819562b-951b-769c-51f6-94cc84ccf931,4324805c-74ec-7d15-f1d5-892bb13b482c,Problem Solving,beginner,"{""coursework""}",,2026-09-10 16:31:00
afb6b357-f641-0b77-c845-fd6bf7517a85,4324805c-74ec-7d15-f1d5-892bb13b482c,Tableau,beginner,"{""coursework""}",,2026-09-10 16:31:00
c230a890-1ef7-36ef-15b5-9b616359812c,4324805c-74ec-7d15-f1d5-892bb13b482c,Time Management,beginner,"{""coursework""}",,2026-09-10 16:31:00
c47da2f0-32ff-f51f-5498-e46f3a480b9d,6667c06b-f0f4-63a9-ced3-6e6645233269,Data Analysis,beginner,"{""certification"",""coursework""}",,2026-09-16 06:32:00
45ae9400-83d9-5e36-1e78-8e01b80fdca9,6667c06b-f0f4-63a9-ced3-6e6645233269,Leadership,intermediate,"{""coursework""}",,2026-09-16 06:32:00
3add0e25-9fa9-3fb9-d44e-6215f5ef1ebd,6667c06b-f0f4-63a9-ced3-6e6645233269,Machine Learning,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-09-16 06:32:00
207ae784-2640-9626-3e00-d86f263ff921,6667c06b-f0f4-63a9-ced3-6e6645233269,Power BI,intermediate,"{""coursework""}",,2026-09-16 06:32:00
ebde0a19-259a-3037-e218-d79115cf7f1a,6667c06b-f0f4-63a9-ced3-6e6645233269,Problem Solving,intermediate,"{""coursework""}",,2026-09-16 06:32:00
e39c71a8-4215-aa6e-ea9a-5102455791ab,6667c06b-f0f4-63a9-ced3-6e6645233269,Python,intermediate,"{""project""}",Applied in project work.,2026-09-16 06:32:00
a4034ac1-b2c7-0488-e8a5-5fbd46f433a1,6667c06b-f0f4-63a9-ced3-6e6645233269,R,intermediate,"{""certification""}",,2026-09-16 06:32:00
ceb4c025-07ed-9338-dcb3-debf47f2115a,6667c06b-f0f4-63a9-ced3-6e6645233269,SQL,beginner,"{""certification""}",,2026-09-16 06:32:00
e82ccfd9-b1d5-aea5-43e6-b71f38f230b1,6667c06b-f0f4-63a9-ced3-6e6645233269,Statistical Analysis,intermediate,"{""project""}",Applied in project work.,2026-09-16 06:32:00
a29ad66a-d7c3-ba39-ae50-5fe73263be85,6667c06b-f0f4-63a9-ced3-6e6645233269,Tableau,intermediate,"{""certification""}",,2026-09-16 06:32:00
dfb5ff86-b06d-c0d5-26b0-7bc18b430745,6667c06b-f0f4-63a9-ced3-6e6645233269,Teamwork,intermediate,"{""coursework""}",,2026-09-16 06:32:00
ed8f75ba-18bf-4a71-2609-d490c19e8315,6667c06b-f0f4-63a9-ced3-6e6645233269,Time Management,beginner,"{""coursework""}",,2026-09-16 06:32:00
b2408040-b4ee-d443-5229-f8354c9a360d,845d0f4f-beef-6c30-e6b5-20f5ae73e215,C++,intermediate,"{""project""}",Applied in project work.,2026-07-07 08:14:00
78fece7f-a032-61c3-0e3c-d23f211f2c82,845d0f4f-beef-6c30-e6b5-20f5ae73e215,Data Analysis,intermediate,"{""certification""}",,2026-07-07 08:14:00
d2512894-d78d-917a-af1b-90b5127f5138,845d0f4f-beef-6c30-e6b5-20f5ae73e215,Docker,advanced,"{""certification"",""coursework""}",,2026-07-07 08:14:00
5f153b2b-1a4c-0d23-3088-75879aab5c3c,845d0f4f-beef-6c30-e6b5-20f5ae73e215,FastAPI,advanced,"{""project"",""coursework""}",Applied in project work.,2026-07-07 08:14:00
20de77c5-6568-ef8d-22e2-34bfb597d341,845d0f4f-beef-6c30-e6b5-20f5ae73e215,Git,intermediate,"{""project""}",Applied in project work.,2026-07-07 08:14:00
f0c90c94-e602-a5e4-b63d-44134ba8221c,845d0f4f-beef-6c30-e6b5-20f5ae73e215,Java,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-07 08:14:00
3849406d-4369-77ca-f466-e6deca548687,845d0f4f-beef-6c30-e6b5-20f5ae73e215,Problem Solving,intermediate,"{""coursework""}",,2026-07-07 08:14:00
ec069596-4701-4212-14e5-0490633fa225,845d0f4f-beef-6c30-e6b5-20f5ae73e215,Python,advanced,"{""project"",""coursework""}",Applied in project work.,2026-07-07 08:14:00
de0511ea-c9d8-19bf-9743-fafe24702c21,845d0f4f-beef-6c30-e6b5-20f5ae73e215,R,advanced,"{""certification"",""coursework""}",,2026-07-07 08:14:00
ee7b9958-456e-bc27-4fd7-ecd2761bbe02,845d0f4f-beef-6c30-e6b5-20f5ae73e215,SQL,advanced,"{""project"",""certification""}",Applied in project work.,2026-07-07 08:14:00
9cc1ad6c-cbb2-c634-985c-5a3111b25788,845d0f4f-beef-6c30-e6b5-20f5ae73e215,Tableau,advanced,"{""certification"",""coursework""}",,2026-07-07 08:14:00
3a22052f-3a0e-5cb8-5cc7-dbd1d9ee5b69,845d0f4f-beef-6c30-e6b5-20f5ae73e215,Teamwork,advanced,"{""coursework""}",,2026-07-07 08:14:00
0a7c2c59-8e87-0678-4398-09a1524d5da7,bf0e489d-0bb3-86db-c000-58950670443c,Flask,advanced,"{""internship"",""coursework""}",Used during internship.,2026-08-07 19:17:00
7351eee7-4a32-ce25-0387-174370607689,bf0e489d-0bb3-86db-c000-58950670443c,Java,advanced,"{""certification"",""internship""}",Used during internship.,2026-08-07 19:17:00
e0bd6240-bce0-c907-e0dd-6aeef119dcd9,bf0e489d-0bb3-86db-c000-58950670443c,Leadership,intermediate,"{""coursework""}",,2026-08-07 19:17:00
8e3a3300-6576-b940-cc2c-9e0837e558a0,bf0e489d-0bb3-86db-c000-58950670443c,Linux,intermediate,"{""coursework""}",,2026-08-07 19:17:00
7583d0cc-01a1-f7da-417e-9ecb7f1212f2,bf0e489d-0bb3-86db-c000-58950670443c,Teamwork,beginner,"{""internship"",""coursework""}",Used during internship.,2026-08-07 19:17:00
2e842383-1831-3337-3b4a-fedffd10c3f3,60ac0afb-7304-109b-f78b-f1c1ac15f7e3,Communication,intermediate,"{""coursework""}",,2026-07-18 14:31:00
34a126a6-43be-644f-ea05-7652a7474ee9,60ac0afb-7304-109b-f78b-f1c1ac15f7e3,Flask,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-18 14:31:00
8ffadd2b-ffea-1eea-e0d7-0d92940a078b,60ac0afb-7304-109b-f78b-f1c1ac15f7e3,Problem Solving,beginner,"{""coursework""}",,2026-07-18 14:31:00
4f2d6d1e-a867-2480-8556-bc95f772396b,60ac0afb-7304-109b-f78b-f1c1ac15f7e3,Python,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-18 14:31:00
2e6ab2fd-42ea-57a8-f784-e47a276ddecf,60ac0afb-7304-109b-f78b-f1c1ac15f7e3,SQL,intermediate,"{""project""}",Applied in project work.,2026-07-18 14:31:00
2ddd2e33-4c3b-519e-cca8-94f18b5f1d5e,b9d0832f-b5d7-9e8e-8f21-e8ec4e92f237,Communication,advanced,"{""coursework""}",,2026-08-18 17:36:00
31262a60-2159-da73-dadf-01c57dcba8f8,b9d0832f-b5d7-9e8e-8f21-e8ec4e92f237,Data Visualisation,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-18 17:36:00
1d6f6d42-67f2-6386-d97a-76577d713295,b9d0832f-b5d7-9e8e-8f21-e8ec4e92f237,Git,beginner,"{""coursework""}",,2026-08-18 17:36:00
1332ee00-180e-de37-087d-08e1070eb935,b9d0832f-b5d7-9e8e-8f21-e8ec4e92f237,JavaScript,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-18 17:36:00
4ecd23c4-000e-96ac-f78e-736186939b96,b9d0832f-b5d7-9e8e-8f21-e8ec4e92f237,Leadership,intermediate,"{""coursework""}",,2026-08-18 17:36:00
f8c93397-69a6-95f6-32e5-307dbfd79d5f,b9d0832f-b5d7-9e8e-8f21-e8ec4e92f237,Node.js,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-18 17:36:00
9a8caa40-95c4-44fa-fe29-a3ae42f4d7c1,b9d0832f-b5d7-9e8e-8f21-e8ec4e92f237,Python,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-18 17:36:00
864a832a-b9e3-2584-dd2f-8c0900a62f7b,b9d0832f-b5d7-9e8e-8f21-e8ec4e92f237,React,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-18 17:36:00
d2c4b760-e84d-61e9-d1bb-db7ec6ff954a,b9d0832f-b5d7-9e8e-8f21-e8ec4e92f237,SQL,advanced,"{""project""}",Applied in project work.,2026-08-18 17:36:00
3351c6b1-796a-9818-9ade-04deac6dca52,396351d0-7b30-6b99-e7de-53d5fb329ae3,AWS,advanced,"{""project"",""coursework""}",Applied in project work.,2026-08-29 05:55:00
f7ddb1c3-fc7e-d140-60e5-85ab803e8d5f,396351d0-7b30-6b99-e7de-53d5fb329ae3,Azure,intermediate,"{""coursework""}",,2026-08-29 05:55:00
3668e63f-d44b-843c-4b18-86cf97565db3,396351d0-7b30-6b99-e7de-53d5fb329ae3,Cloud Computing,advanced,"{""project"",""coursework""}",Applied in project work.,2026-08-29 05:55:00
dafb16a7-fe2c-0822-31cd-da4bea723e7c,396351d0-7b30-6b99-e7de-53d5fb329ae3,Communication,beginner,"{""coursework""}",,2026-08-29 05:55:00
267f59bc-3365-4e76-61f7-3d232b1037f3,396351d0-7b30-6b99-e7de-53d5fb329ae3,Docker,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-29 05:55:00
6c9ebbcd-a869-0c6d-7e27-ca2cd6f3c4dc,396351d0-7b30-6b99-e7de-53d5fb329ae3,Git,advanced,"{""project"",""coursework""}",Applied in project work.,2026-08-29 05:55:00
cc6a3edf-df33-5e9a-cef8-3c0164ca0dbb,396351d0-7b30-6b99-e7de-53d5fb329ae3,Linux,intermediate,"{""project"",""internship""}",Applied in project work.,2026-08-29 05:55:00
a7e3fe20-71c7-76d7-84ab-8be355b40f5e,396351d0-7b30-6b99-e7de-53d5fb329ae3,Machine Learning,intermediate,"{""project"",""internship"",""coursework""}",Applied in project work.,2026-08-29 05:55:00
f8f248a1-43dc-2248-a20d-27e6955791e6,396351d0-7b30-6b99-e7de-53d5fb329ae3,Python,intermediate,"{""project"",""internship""}",Applied in project work.,2026-08-29 05:55:00
843b0043-5c68-2594-6859-36ef24228f6c,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,C++,advanced,"{""internship"",""coursework""}",Used during internship.,2026-08-01 00:06:00
94d853e3-a1b3-2421-73b3-5d4d887043d0,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,Cloud Computing,advanced,"{""coursework""}",,2026-08-01 00:06:00
a5d0e64a-47f8-4f47-779f-9a7b65026ba0,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,Docker,advanced,"{""certification"",""internship"",""coursework""}",Used during internship.,2026-08-01 00:06:00
c9e71acb-ff70-1c3a-fbc3-5bfeb1106dd8,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,Git,advanced,"{""coursework""}",,2026-08-01 00:06:00
d9cbb4b4-37e9-c072-3f65-5656098f4aeb,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,Leadership,intermediate,"{""internship""}",Used during internship.,2026-08-01 00:06:00
32522675-7c56-56bf-e747-1ea022f10bda,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,Linux,advanced,"{""project""}",Applied in project work.,2026-08-01 00:06:00
2589f9f3-983a-0480-55ee-c0c71c8899b2,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,Machine Learning,intermediate,"{""project""}",Applied in project work.,2026-08-01 00:06:00
93584c22-c206-1ef3-f476-1ab5b56e2a21,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,Problem Solving,intermediate,"{""project""}",Applied in project work.,2026-08-01 00:06:00
a0d74e74-2dd5-8472-0569-f9ac16bace62,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,Python,advanced,"{""project"",""certification"",""coursework""}",Applied in project work.,2026-08-01 00:06:00
8887a785-cddf-a8d7-7ba1-df410b7feb20,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,Research Skills,intermediate,"{""coursework""}",,2026-08-01 00:06:00
848b2713-fa0c-7fb4-4c8d-35ce6449155b,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,SQL,advanced,"{""coursework""}",,2026-08-01 00:06:00
90d70dfb-79cc-7e5e-7623-ce63e193310e,093c7786-a5d4-8c65-51d8-ed0cdd1096b3,Teamwork,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-01 00:06:00
3a5e142b-02b8-a68f-ce37-4129323f4127,4503f517-5f07-46c1-a7c1-ca53dcb9dc82,C++,advanced,"{""project""}",Applied in project work.,2026-08-13 09:46:00
ddb6b4a8-ee00-9844-6ecf-e167368b8a84,4503f517-5f07-46c1-a7c1-ca53dcb9dc82,Communication,intermediate,"{""coursework""}",,2026-08-13 09:46:00
01da6805-adab-3072-b0aa-636348e5433e,4503f517-5f07-46c1-a7c1-ca53dcb9dc82,Data Analysis,intermediate,"{""coursework""}",,2026-08-13 09:46:00
0ec91454-839a-457f-2f48-ae687aad6e8a,4503f517-5f07-46c1-a7c1-ca53dcb9dc82,Data Visualisation,advanced,"{""project""}",Applied in project work.,2026-08-13 09:46:00
73a1b59e-ddeb-478a-1e20-8b43306b9fc4,4503f517-5f07-46c1-a7c1-ca53dcb9dc82,Excel,intermediate,"{""project"",""certification"",""internship""}",Applied in project work.,2026-08-13 09:46:00
cdb7fbff-63d4-70bb-c92f-1bb1a9c8cdb2,4503f517-5f07-46c1-a7c1-ca53dcb9dc82,Git,advanced,"{""project""}",Applied in project work.,2026-08-13 09:46:00
152c4aad-f2be-c06d-bd46-825c3ee67d5f,4503f517-5f07-46c1-a7c1-ca53dcb9dc82,Linux,intermediate,"{""certification""}",,2026-08-13 09:46:00
4458cce7-d421-11b7-80a8-ce5c9fc9eda8,4503f517-5f07-46c1-a7c1-ca53dcb9dc82,Problem Solving,intermediate,"{""certification"",""internship"",""coursework""}",Used during internship.,2026-08-13 09:46:00
0aa9504d-e385-9c44-4464-05c6fe6cc582,4503f517-5f07-46c1-a7c1-ca53dcb9dc82,Python,intermediate,"{""project""}",Applied in project work.,2026-08-13 09:46:00
37325a7f-966e-811a-be10-2cfeff1ba3e0,4503f517-5f07-46c1-a7c1-ca53dcb9dc82,SQL,intermediate,"{""project"",""internship""}",Applied in project work.,2026-08-13 09:46:00
e897c1c6-cec8-8e0d-2056-30f78465d576,278e4cfc-579f-875d-d329-4a71b697492f,Communication,beginner,"{""coursework""}",,2026-07-16 21:20:00
c8219085-1fdb-af7a-dfde-557b8741a69f,278e4cfc-579f-875d-d329-4a71b697492f,Data Visualisation,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-16 21:20:00
58ba21d6-f5f2-cda8-e8d7-d6890e507e62,278e4cfc-579f-875d-d329-4a71b697492f,Excel,beginner,"{""project""}",Applied in project work.,2026-07-16 21:20:00
37af0808-72c2-f792-b575-008f49b2d46b,278e4cfc-579f-875d-d329-4a71b697492f,FastAPI,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-16 21:20:00
e28dcfb3-7273-3cfd-9999-ccc07c440eb2,278e4cfc-579f-875d-d329-4a71b697492f,Git,beginner,"{""project""}",Applied in project work.,2026-07-16 21:20:00
bf9bacae-f0f0-a856-8682-ec28cfb489f5,278e4cfc-579f-875d-d329-4a71b697492f,JavaScript,intermediate,"{""coursework""}",,2026-07-16 21:20:00
86b96a2a-3c98-8376-53d1-9f8eae0e8614,278e4cfc-579f-875d-d329-4a71b697492f,Leadership,intermediate,"{""coursework""}",,2026-07-16 21:20:00
892925f6-15ab-577d-dba7-48a75fef77a4,278e4cfc-579f-875d-d329-4a71b697492f,Linux,beginner,"{""coursework""}",,2026-07-16 21:20:00
23596be8-dece-9697-83e5-72dec3c2a462,278e4cfc-579f-875d-d329-4a71b697492f,Power BI,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-16 21:20:00
963dde79-21aa-4132-da19-83a04644d545,278e4cfc-579f-875d-d329-4a71b697492f,Problem Solving,intermediate,"{""coursework""}",,2026-07-16 21:20:00
5d7923d8-5cc2-15aa-deee-3ce82f4643a2,278e4cfc-579f-875d-d329-4a71b697492f,Python,advanced,"{""project"",""coursework""}",Applied in project work.,2026-07-16 21:20:00
872242c6-c625-34d3-6b36-a78baf80ef2b,278e4cfc-579f-875d-d329-4a71b697492f,React,intermediate,"{""coursework""}",,2026-07-16 21:20:00
0a80335a-977c-d6aa-56a4-8395e7bf5cb0,278e4cfc-579f-875d-d329-4a71b697492f,SQL,intermediate,"{""project""}",Applied in project work.,2026-07-16 21:20:00
7e5361f0-045b-df7d-09dd-97ae9d9e2f4a,bde2c14d-4305-7119-4da7-2051d84fb1fe,Data Visualisation,intermediate,"{""project""}",Applied in project work.,2026-08-13 09:30:00
e4887756-54b8-1613-dfc9-550d48f7407a,bde2c14d-4305-7119-4da7-2051d84fb1fe,Flask,advanced,"{""project"",""coursework""}",Applied in project work.,2026-08-13 09:30:00
bcb9e638-b020-0b6d-91b6-7a234f7f85a7,bde2c14d-4305-7119-4da7-2051d84fb1fe,Git,advanced,"{""coursework""}",,2026-08-13 09:30:00
b8398731-ec09-b2f2-43e0-f9f0e579b25e,bde2c14d-4305-7119-4da7-2051d84fb1fe,JavaScript,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-13 09:30:00
574679fc-904a-b3a5-ad80-a85c328deab9,bde2c14d-4305-7119-4da7-2051d84fb1fe,Leadership,advanced,"{""coursework""}",,2026-08-13 09:30:00
1e0ec4e9-7d13-828c-d86f-b192a8b3a2d9,bde2c14d-4305-7119-4da7-2051d84fb1fe,Python,intermediate,"{""coursework""}",,2026-08-13 09:30:00
2b3397f1-ee1c-f2d2-07a5-b464e6d1bd92,bde2c14d-4305-7119-4da7-2051d84fb1fe,React,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-08-13 09:30:00
9fc2bdda-4375-386e-725e-4e456e5126f1,bde2c14d-4305-7119-4da7-2051d84fb1fe,SQL,advanced,"{""project""}",Applied in project work.,2026-08-13 09:30:00
c69b5d9e-e948-c42a-27a5-3571c840c79b,bde2c14d-4305-7119-4da7-2051d84fb1fe,Teamwork,advanced,"{""project""}",Applied in project work.,2026-08-13 09:30:00
623b2e73-8e55-3ae7-6416-8c11391af421,b184add3-1cf9-159b-f2cc-ad215e29579d,Communication,intermediate,"{""coursework""}",,2026-07-08 20:34:00
ae809581-9db6-46d9-f029-4048c7479b4f,b184add3-1cf9-159b-f2cc-ad215e29579d,Data Visualisation,intermediate,"{""project""}",Applied in project work.,2026-07-08 20:34:00
93649895-8604-e4a9-093a-5d376b947405,b184add3-1cf9-159b-f2cc-ad215e29579d,Excel,advanced,"{""certification""}",,2026-07-08 20:34:00
81951a47-fbbb-2051-8484-ed40e2236d87,b184add3-1cf9-159b-f2cc-ad215e29579d,Leadership,intermediate,"{""coursework""}",,2026-07-08 20:34:00
5f2ea5ee-5e59-8b43-088d-af3d1686d8c8,b184add3-1cf9-159b-f2cc-ad215e29579d,Linux,intermediate,"{""certification""}",,2026-07-08 20:34:00
140a15e9-98e3-3b15-3268-45358d4737b9,b184add3-1cf9-159b-f2cc-ad215e29579d,Power BI,intermediate,"{""coursework""}",,2026-07-08 20:34:00
48f815a2-67e8-e184-2969-539f0b309c1b,b184add3-1cf9-159b-f2cc-ad215e29579d,Problem Solving,intermediate,"{""certification"",""coursework""}",,2026-07-08 20:34:00
af9be361-309a-a02e-b54a-22c09c705735,b184add3-1cf9-159b-f2cc-ad215e29579d,Python,advanced,"{""project"",""coursework""}",Applied in project work.,2026-07-08 20:34:00
7ff13433-3e34-d705-6ef5-357b921707d1,b184add3-1cf9-159b-f2cc-ad215e29579d,R,intermediate,"{""coursework""}",,2026-07-08 20:34:00
aa6a9f7c-009f-d6b4-e8de-a13d2f584a94,b184add3-1cf9-159b-f2cc-ad215e29579d,Research Skills,advanced,"{""coursework""}",,2026-07-08 20:34:00
f1923179-2b68-43fa-84cd-740f729263c7,b184add3-1cf9-159b-f2cc-ad215e29579d,SQL,advanced,"{""project""}",Applied in project work.,2026-07-08 20:34:00
88448955-8f41-cb36-1012-9b4bf3ba4076,b184add3-1cf9-159b-f2cc-ad215e29579d,Statistical Analysis,advanced,"{""coursework""}",,2026-07-08 20:34:00
fb960855-379c-2a7a-9c1f-c7f1d0c12a2a,e1c8cc3e-bf6b-4fd7-3f9b-754c677862ae,Communication,intermediate,"{""coursework""}",,2026-09-08 16:56:00
548d4ee7-53b8-a95d-cf74-a5da178393ca,e1c8cc3e-bf6b-4fd7-3f9b-754c677862ae,Docker,beginner,"{""project""}",Applied in project work.,2026-09-08 16:56:00
24e8811a-a751-f7d9-4f9a-936c67439b98,e1c8cc3e-bf6b-4fd7-3f9b-754c677862ae,Git,beginner,"{""project""}",Applied in project work.,2026-09-08 16:56:00
cb3ebc4c-cad0-28bc-60fc-9ea0a06933fa,e1c8cc3e-bf6b-4fd7-3f9b-754c677862ae,Linux,beginner,"{""project"",""coursework""}",Applied in project work.,2026-09-08 16:56:00
0dda442f-008b-8631-ad4f-f6588fc67d4c,a94a2ef6-1f2a-09b9-e5ba-54e7f56fc67d,Communication,intermediate,"{""coursework""}",,2026-07-24 13:44:00
bc194683-d987-e067-112d-b7de565ae02f,a94a2ef6-1f2a-09b9-e5ba-54e7f56fc67d,Data Analysis,beginner,"{""coursework""}",,2026-07-24 13:44:00
a39f2d8a-42d9-f538-6ca2-243da6d31812,a94a2ef6-1f2a-09b9-e5ba-54e7f56fc67d,Data Visualisation,beginner,"{""coursework""}",,2026-07-24 13:44:00
f7d665e4-36ff-7617-4393-62669a06055b,a94a2ef6-1f2a-09b9-e5ba-54e7f56fc67d,Docker,advanced,"{""certification"",""coursework""}",,2026-07-24 13:44:00
415f46ab-1b7c-a8f3-693c-fcff5e1dfc78,a94a2ef6-1f2a-09b9-e5ba-54e7f56fc67d,Flask,intermediate,"{""project"",""coursework""}",Applied in project work.,2026-07-24 13:44:00
4055e0bd-e1ff-dbb5-3160-c6125ae9e8bb,a94a2ef6-1f2a-09b9-e5ba-54e7f56fc67d,Leadership,intermediate,"{""coursework""}",,2026-07-24 13:44:00
