profile_id,user_id,programme,university,gpa,expected_graduation,year_of_study,internship_count,project_count,certification_count,target_role,career_interests,is_complete,created_at,updated_at
cb97299f-3b66-19e3-27ed-a2ce9cf92aa1,d4f28bdb-502e-e8a7-6816-256a22169c27,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.8,June 2027,3,0,3,0,Software Developer,"{""Mobile Development"",""Backend Development""}",True,2026-09-01 06:58:00,2026-09-01 06:58:00
5cff5699-336e-133a-8363-2c16c6738c88,b55d833e-9b8c-5d0e-1cb3-ae306de77b7a,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.7,June 2028,2,0,0,0,Web Developer,"{""UI/UX""}",True,2026-09-11 10:51:00,2026-09-11 10:51:00
3bb6e829-c768-7aa3-27e3-9105195ea877,8b0b7a45-ba7e-e7e2-b20b-5427f1ad15d7,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.59,December 2028,2,0,0,0,Software Developer,"{""Software Engineering""}",True,2026-09-04 14:13:00,2026-09-04 14:13:00
3c4f0702-70fb-17ce-ebd4-809496b13c4e,e7993d56-339a-1aeb-941e-05c22975cb8b,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),2.96,June 2027,3,0,3,0,Cloud Engineer,"{""DevOps"",""Cloud Computing""}",True,2026-08-03 19:34:00,2026-08-03 19:34:00
b14b7ce6-dadf-2ef9-cd6a-68a654d57489,6f4f0f75-6746-a30e-9571-a1818f2fcbf5,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.64,December 2027,4,1,4,1,Cloud Engineer,"{""Infrastructure"",""DevOps""}",True,2026-09-06 07:25:00,2026-09-06 07:25:00
8ee111db-409b-9072-589e-4fecdf9d08f8,1d1e1469-6b73-87f5-cfb6-6fe5fe2ed053,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),2.85,December 2028,2,0,2,1,Cybersecurity Analyst,"{""Digital Forensics""}",False,2026-09-14 19:49:00,2026-09-14 19:49:00
24bdf4f9-6564-e7a6-ae59-70e4dec7d76c,abedff46-d1bf-b193-7854-427b855c268b,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.23,June 2027,3,0,2,0,Software Developer,"{""Software Engineering"",""Backend Development""}",True,2026-07-06 20:58:00,2026-07-06 20:58:00
ad5c3371-907a-aecc-801a-aab692da2b68,7b6c0852-734e-6f76-ca4a-1b19fd3bc49c,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.51,December 2027,4,0,4,0,Software Developer,"{""Software Engineering"",""Mobile Development"",""Backend Development""}",True,2026-07-24 10:35:00,2026-07-24 10:35:00
c0ee5f5c-e0d5-3447-040d-11ad8b9a8b3e,6d4a6c32-f995-b08c-20fb-3ebcc2a4eab3,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),2.34,June 2027,3,1,2,1,Cybersecurity Analyst,"{""Digital Forensics"",""Network Security"",""Cybersecurity""}",True,2026-09-06 15:49:00,2026-09-06 15:49:00
872cf678-b1a2-7a73-52ca-fb5984681f20,57e39c4a-b581-2412-9ce4-5ab4e8563854,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.23,June 2027,3,1,2,2,Software Developer,"{""Software Engineering"",""Backend Development""}",True,2026-07-10 08:53:00,2026-07-10 08:53:00
9f76335c-010a-f155-a909-dab120c23b5c,220f5b4f-0936-e8c1-f323-11842a503f90,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.25,June 2027,3,0,0,0,Software Developer,"{""Software Engineering"",""Mobile Development"",""Backend Development""}",True,2026-09-06 18:46:00,2026-09-06 18:46:00
ab46a151-9599-0bdb-455d-87d5a8a97b59,0db36997-c6fb-9ae0-ce69-b164c1845c32,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.0,June 2028,2,0,1,0,Software Developer,"{""Mobile Development""}",False,2026-07-03 07:24:00,2026-07-03 07:24:00
6ce0a4de-3fc2-dc99-3d3d-7a0ff5c7e6ae,d952c5c4-d54b-ff4d-6a62-fab87b6c0848,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.96,December 2026,4,1,3,0,Cloud Engineer,"{""Infrastructure""}",False,2026-08-03 19:02:00,2026-08-03 19:02:00
6fa8debc-a756-70d4-c954-882b6a7e23df,9974bc59-9e93-d29e-3be2-f1b5d92436b4,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.25,December 2028,2,0,3,1,Data Scientist,"{""Machine Learning"",""Data Science"",""Artificial Intelligence""}",True,2026-07-18 17:26:00,2026-07-18 17:26:00
991ec1fd-c0ec-8e99-70ad-0e2acd93289d,534a2fda-9acb-07d2-0beb-e1f981660a8c,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),2.9,December 2029,1,0,0,0,Cybersecurity Analyst,"{""Cybersecurity"",""Digital Forensics""}",True,2026-07-17 08:27:00,2026-07-17 08:27:00
0dc210b9-273d-ba71-1dfa-e11a84068590,cfd27789-da35-6f03-410b-155151c1862a,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.62,June 2027,4,0,4,0,Software Developer,"{""Mobile Development"",""Software Engineering"",""Backend Development""}",True,2026-07-08 11:54:00,2026-07-08 11:54:00
1d4bf32d-5856-f306-2929-05f65c6e8a32,7bc27a2e-bcbd-1ec8-9db9-6ecdb34236e7,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.14,June 2027,3,0,4,1,Data Scientist,"{""Data Science"",""Machine Learning""}",True,2026-07-01 15:06:00,2026-07-01 15:06:00
a16fafa3-bb32-eabc-8901-29aad04c23d6,c8acd509-ce2b-281c-1804-a66d4a0ea05e,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.57,June 2028,2,0,2,1,Web Developer,"{""Frontend Development""}",True,2026-08-29 23:34:00,2026-08-29 23:34:00
5535fb37-ef3d-3895-3fe8-d5ca4f38e20e,70a99293-6ab1-e53a-986c-779b9fc9ac70,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.05,June 2028,2,0,4,1,Software Developer,"{""Backend Development"",""Mobile Development"",""Software Engineering""}",True,2026-07-31 18:31:00,2026-07-31 18:31:00
b0f44a5c-bc2e-70a8-9384-115150e43150,fa5b1a83-8567-ceaa-c35b-4bf51f23c601,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.94,December 2027,3,1,3,3,Web Developer,"{""Frontend Development"",""UI/UX""}",True,2026-08-13 06:23:00,2026-08-13 06:23:00
3204bb77-1951-3a22-7974-025ce6a165fe,e8c68a83-d919-78e5-8ce8-ee975d6f6e46,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.21,June 2027,4,0,4,2,Data Analyst,"{""Data Analytics"",""Data Science"",""Business Intelligence""}",True,2026-07-31 20:49:00,2026-07-31 20:49:00
13340ee4-acd9-99bd-eecb-f314e46546c9,d9eb7167-d41f-4742-1895-a30d05776b74,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.45,December 2027,3,1,3,1,Web Developer,"{""Web Development"",""Frontend Development"",""UI/UX""}",True,2026-08-15 23:42:00,2026-08-15 23:42:00
b4d928d2-5e5c-e998-ac60-5d663a1504ac,27d2f839-7518-3f46-7541-78de0d4ee0ba,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.57,June 2028,2,0,1,1,Data Scientist,"{""Data Science""}",True,2026-07-27 19:32:00,2026-07-27 19:32:00
28150282-21f5-d345-34de-7c9208d1f5b0,06078110-a806-9eea-60bb-2c011fb15128,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.25,June 2029,1,0,1,1,Data Scientist,"{""Data Science"",""Artificial Intelligence"",""Machine Learning""}",True,2026-08-11 02:30:00,2026-08-11 02:30:00
01c85ce3-4b04-5d7c-4b1e-63f0b9eb179c,ba3f81c2-6d17-07f4-8bce-1d40720afa65,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.42,December 2029,1,0,1,1,Software Developer,"{""Software Engineering""}",False,2026-08-11 23:09:00,2026-08-11 23:09:00
9fb3d770-6e37-e298-f698-b80c94194710,134ca284-9929-e08f-269c-e76e4c8b2c92,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.34,December 2027,3,0,4,2,Software Developer,"{""Backend Development"",""Software Engineering""}",True,2026-07-01 23:57:00,2026-07-01 23:57:00
4a06592e-1c70-f3ac-c6b7-917ba483dffc,4b6f60b2-c410-b687-8faf-ca981e45e93d,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.21,June 2028,2,0,2,0,Web Developer,"{""Frontend Development"",""Web Development""}",True,2026-07-10 09:22:00,2026-07-10 09:22:00
4e1cadcc-e380-5096-d9f6-3b8b1ea870cc,53351969-c29b-19da-8039-87e60a4b59d6,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.04,June 2026,4,2,3,1,Software Developer,"{""Mobile Development"",""Backend Development"",""Software Engineering""}",True,2026-09-06 01:42:00,2026-09-06 01:42:00
77b96cf6-8956-16bb-e8f7-75229a942f47,8f07cea3-df5a-730c-a164-382a242ff937,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),3.7,June 2027,3,1,3,2,Cybersecurity Analyst,"{""Network Security"",""Digital Forensics""}",True,2026-08-21 08:10:00,2026-08-21 08:10:00
0c531c1d-ab49-ef0f-9d4e-a30f1bcee8c3,358e82a2-6c0e-1f5c-6f91-3504b59f0941,Bachelor of Computer Science (Cybersecurity),Swinburne University of Technology (INTI International College Subang),2.87,December 2028,2,0,2,0,Cybersecurity Analyst,"{""Digital Forensics"",""Network Security""}",True,2026-08-08 13:37:00,2026-08-08 13:37:00
c404cacb-d925-a301-75a3-400c8263325a,b09997a5-f8a4-1fe5-0e9e-21e93b368458,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),2.85,June 2027,3,0,3,2,Data Analyst,"{""Business Intelligence"",""Data Science"",""Data Analytics""}",True,2026-07-23 07:16:00,2026-07-23 07:16:00
d99d1f36-a66f-bfcb-0ab6-23ab8e34d9e5,c78394ba-41d7-05e6-ddcd-5f01d459490c,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.23,December 2028,2,0,1,3,Software Developer,"{""Software Engineering"",""Backend Development"",""Mobile Development""}",True,2026-07-08 01:32:00,2026-07-08 01:32:00
c6492253-0a12-762b-2445-b7e426c1398c,58f49cc2-0df2-d13e-fec7-20fbf86e44dd,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),2.74,December 2028,2,0,3,0,Data Analyst,"{""Business Intelligence"",""Data Science"",""Data Analytics""}",False,2026-08-13 00:52:00,2026-08-13 00:52:00
9fe47ba8-1d4d-2de9-27e7-dce0b5f2c68f,45e42eef-3d87-663e-95f0-44e2b3bf6600,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.06,December 2029,1,0,0,0,Software Developer,"{""Backend Development"",""Software Engineering""}",False,2026-08-30 10:25:00,2026-08-30 10:25:00
d8b04943-e074-0d6c-033a-bde643abbd1f,445fad23-4a30-4a1a-4a89-9e8990d6544e,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.36,June 2028,2,0,1,1,Web Developer,"{""UI/UX"",""Frontend Development"",""Web Development""}",True,2026-08-12 20:50:00,2026-08-12 20:50:00
97c1faf9-02c6-a0f2-be85-3e6e5822a4c6,30ae7765-edf5-6f36-10d0-70fb6900f4ef,Bachelor of Computer Science (Cloud Computing),Swinburne University of Technology (INTI International College Subang),3.21,June 2028,2,0,2,1,Cloud Engineer,"{""DevOps"",""Infrastructure"",""Cloud Computing""}",True,2026-08-31 04:15:00,2026-08-31 04:15:00
d8d80fa0-65f4-76c0-93dd-98b9381d4b23,f0e616cd-4a22-0a73-38e5-8fc1f287178d,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),3.13,December 2029,1,0,2,1,Data Analyst,"{""Data Analytics""}",True,2026-08-02 20:24:00,2026-08-02 20:24:00
d67b2e8a-60fd-fc1a-f582-53b83a9b1e5e,cf2ce780-5c74-cfae-f61d-e8845cfc57d6,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),2.33,June 2027,3,1,1,0,Data Analyst,"{""Data Science"",""Data Analytics"",""Business Intelligence""}",False,2026-08-08 16:03:00,2026-08-08 16:03:00
c1014fd4-7684-a523-24b2-56772eb62ab7,56eae55d-e080-b6aa-196a-6fefcbb01692,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.99,December 2026,4,1,2,1,Software Developer,"{""Backend Development"",""Software Engineering""}",True,2026-08-20 16:16:00,2026-08-20 16:16:00
b392c0c0-575e-9e83-f7ef-6d4082be566a,19685848-13cb-e9fa-9101-93266a65c141,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.01,June 2027,3,0,2,1,Software Developer,"{""Software Engineering"",""Backend Development""}",True,2026-08-21 14:03:00,2026-08-21 14:03:00
db0450b1-f134-8525-c573-6fa81515ee6a,58e0a3c2-5a68-296c-bb11-1942ce8a831c,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.99,December 2028,2,0,2,0,Data Scientist,"{""Machine Learning"",""Artificial Intelligence""}",False,2026-08-30 19:07:00,2026-08-30 19:07:00
c6bcb5d2-ee87-5036-6632-60ffea2b2d03,3b4c514e-f148-8087-da83-69da175dbcd7,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),3.36,June 2027,3,0,2,1,Data Analyst,"{""Data Analytics"",""Data Science""}",True,2026-09-12 21:43:00,2026-09-12 21:43:00
970b9abd-6364-56c6-c964-ece58f3bd6e9,5fed4de4-f1d8-c0c0-7ca1-30dc6231d458,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.34,June 2027,3,0,1,0,Data Analyst,"{""Data Analytics"",""Data Science"",""Business Intelligence""}",True,2026-09-07 01:41:00,2026-09-07 01:41:00
9aa5d41d-dbcf-bca0-fa44-c37fb9eafd92,f6ef4fa3-4b9d-369a-efaa-0bcfb16e5e78,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),3.84,June 2027,3,1,3,2,Cloud Engineer,"{""DevOps"",""Infrastructure"",""Cloud Computing""}",True,2026-09-18 16:58:00,2026-09-18 16:58:00
06a80b1f-54b1-debb-b795-3b8f9876eef9,b30d46ef-0ab4-50b0-1fd1-b57b853b8c55,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.89,June 2028,2,0,2,2,Data Scientist,"{""Data Science""}",False,2026-09-09 06:00:00,2026-09-09 06:00:00
ca105724-f998-155d-bd82-198754d4911d,4eea9d71-0f5f-b3e2-e437-2b018a6a2633,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.75,June 2027,3,0,0,2,Software Developer,"{""Backend Development""}",True,2026-09-02 11:05:00,2026-09-02 11:05:00
0e4261b2-3f5a-50c5-a6e7-43cc0a4d55b8,33356379-65ac-2e54-503f-e1a172fd7ee7,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.18,June 2028,2,0,0,0,Software Developer,"{""Backend Development"",""Software Engineering"",""Mobile Development""}",False,2026-08-27 09:29:00,2026-08-27 09:29:00
dd8a362f-bcf8-26a5-931e-5c40a5128ea0,5802a135-4c56-639b-be70-a9996b594255,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),3.28,December 2026,4,1,2,2,Software Developer,"{""Mobile Development"",""Software Engineering""}",True,2026-09-18 18:52:00,2026-09-18 18:52:00
8765cbdc-d0a2-2c55-0fb3-072cbbafe595,d6dd2a69-0c46-1e88-9e4d-525ba9774537,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.58,June 2027,3,1,1,1,Software Developer,"{""Software Engineering"",""Backend Development"",""Mobile Development""}",True,2026-07-01 20:58:00,2026-07-01 20:58:00
403a8f07-3df3-1222-dc1f-ddeca8e6a408,c6e68ccc-fd18-0ee1-34f1-3b07361e3e8c,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.05,June 2028,2,0,1,0,Data Scientist,"{""Machine Learning"",""Artificial Intelligence"",""Data Science""}",True,2026-09-14 02:20:00,2026-09-14 02:20:00
4adea74e-5206-055c-da97-0926e9aa52f2,3f7cb6a4-0948-a807-b9b2-bbc6d052e470,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.85,June 2028,2,0,2,0,Data Scientist,"{""Data Science"",""Artificial Intelligence"",""Machine Learning""}",True,2026-07-23 05:14:00,2026-07-23 05:14:00
8dc6b935-4e1e-8932-a8a3-5ee6b8efbaa3,d4ef4f3f-4a59-8bd5-a1db-977ed59ba670,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.06,December 2027,3,0,1,1,Cloud Engineer,"{""DevOps""}",True,2026-08-19 11:03:00,2026-08-19 11:03:00
dffad95f-2017-5aaa-0adc-cfdc93ff0855,bbc1d83f-9b7e-4793-15cf-28881663b716,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.94,December 2029,1,0,2,1,Web Developer,"{""Frontend Development"",""UI/UX"",""Web Development""}",True,2026-08-28 17:21:00,2026-08-28 17:21:00
88d24ef2-f17a-0085-c556-81953388e1e3,8f350561-c8a5-87a8-1b70-93e6d0ae0fea,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.08,June 2028,2,0,3,2,Software Developer,"{""Mobile Development"",""Software Engineering""}",True,2026-08-07 01:43:00,2026-08-07 01:43:00
2d7d8686-d6a8-2a61-be55-a806c2f1fbb8,b34824ae-0448-31f1-8095-1ee133f42159,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),2.95,December 2028,2,0,0,0,Data Analyst,"{""Data Science"",""Business Intelligence"",""Data Analytics""}",True,2026-07-06 04:45:00,2026-07-06 04:45:00
d65a90bf-ae9a-95d7-8881-5f46bfafa0bd,618cd36f-1cea-428c-75a7-a9933fd3ee9a,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.13,December 2027,3,1,3,1,Software Developer,"{""Software Engineering"",""Mobile Development"",""Backend Development""}",True,2026-08-03 17:33:00,2026-08-03 17:33:00
9035acec-5bb1-9b77-2a9e-d5c1710f5e2d,99928c57-800c-6de0-05e2-9e1ef8e2edc6,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.65,June 2028,2,0,0,0,Data Analyst,"{""Business Intelligence""}",True,2026-08-25 06:52:00,2026-08-25 06:52:00
898685c6-e02e-eb37-3aae-b14e20ba6968,d3965f30-aab2-e304-ae25-4daf4157ec91,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.13,December 2027,3,0,0,0,Software Developer,"{""Software Engineering"",""Backend Development"",""Mobile Development""}",True,2026-08-03 21:27:00,2026-08-03 21:27:00
70cad6c5-1326-2953-b9aa-364a3ff66191,709bd217-2a76-ef0c-c367-e2be93c2f1cf,Bachelor of Information Technology (Business Analytics),Swinburne University of Technology (INTI International College Subang),3.32,December 2027,3,0,2,1,Data Analyst,"{""Data Science"",""Business Intelligence"",""Data Analytics""}",True,2026-07-24 18:25:00,2026-07-24 18:25:00
75a007c2-aefa-ca7e-56c2-091be552b022,52560957-3b19-1a2f-9bdb-df22076b9714,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.59,June 2028,2,0,1,0,Software Developer,"{""Software Engineering"",""Backend Development"",""Mobile Development""}",True,2026-07-07 11:53:00,2026-07-07 11:53:00
7765e72e-b8a3-48eb-ae57-fc35e29ab9df,9c0e633b-7057-cf28-5282-81bba8394393,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.57,December 2026,4,0,1,0,Data Scientist,"{""Data Science"",""Artificial Intelligence"",""Machine Learning""}",True,2026-08-08 05:27:00,2026-08-08 05:27:00
9b08bd4b-d622-c964-c9f1-0387317ee5ca,262a0b99-dc04-3c1d-7754-7c6a8de8c02b,Bachelor of Computer Science (Cybersecurity),Swinburne University of Technology (INTI International College Subang),2.85,December 2027,4,0,3,0,Cybersecurity Analyst,"{""Network Security""}",True,2026-07-08 02:35:00,2026-07-08 02:35:00
c5ca49b4-42b3-e2d5-a79d-efefec383fc6,511393a1-f609-701b-280f-71de99108064,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.11,June 2028,2,0,0,1,Software Developer,"{""Backend Development"",""Software Engineering"",""Mobile Development""}",False,2026-08-23 14:34:00,2026-08-23 14:34:00
e1070bcb-7501-fc5f-038f-33846dcd134f,1ed62d6c-37bc-5ff5-3ee8-dbac99aac6a3,Bachelor of Computer Science (Cloud Computing),Swinburne University of Technology (INTI International College Subang),3.64,June 2026,4,2,4,0,Cloud Engineer,"{""Infrastructure"",""DevOps""}",True,2026-08-24 07:22:00,2026-08-24 07:22:00
1593f90b-8f32-bed2-0b75-518ee107f75a,5a66d0b4-162b-7bf5-a90e-4f2cbcb3b24f,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.66,June 2027,3,1,1,0,Web Developer,"{""Web Development"",""Frontend Development"",""UI/UX""}",True,2026-08-02 01:27:00,2026-08-02 01:27:00
5b424036-77fe-3b3b-c5be-167a817f6019,3bb54130-7f77-242b-a57f-c90fbdfb4ef8,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),2.58,June 2027,3,0,2,1,Data Analyst,"{""Data Analytics"",""Business Intelligence"",""Data Science""}",True,2026-08-18 06:15:00,2026-08-18 06:15:00
9127449f-8b71-cccf-301e-c503f668c04c,0b583052-84af-96d6-c81a-3a8a56b238ec,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),2.89,December 2028,2,0,2,0,Cybersecurity Analyst,"{""Network Security"",""Digital Forensics""}",False,2026-08-18 07:05:00,2026-08-18 07:05:00
95cefbc6-88a3-c680-76b8-67318cf0ef62,1e623b7f-7048-9f1b-f59f-b944db347feb,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),2.58,December 2027,3,1,1,1,Data Scientist,"{""Machine Learning"",""Artificial Intelligence"",""Data Science""}",True,2026-07-06 17:05:00,2026-07-06 17:05:00
21a030aa-9280-6a5a-b806-447fc03e40ab,428c2342-47a1-b7ed-d438-5109bd501e68,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),3.2,June 2028,2,0,2,0,Cybersecurity Analyst,"{""Cybersecurity""}",False,2026-08-31 19:02:00,2026-08-31 19:02:00
a6c4316e-bff7-9401-dc6d-849fb44fe0f2,d48a7b93-1779-f418-41dc-81e708c580bf,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.6,June 2027,4,2,3,1,Data Analyst,"{""Data Analytics"",""Business Intelligence"",""Data Science""}",False,2026-08-04 23:36:00,2026-08-04 23:36:00
f553c626-9039-dceb-f257-64c7f7a683dd,34d01895-b4c5-3e91-0b60-4c2940667360,Bachelor of Computer Science (Cybersecurity),Swinburne University of Technology (INTI International College Subang),3.61,December 2028,2,0,3,1,Cybersecurity Analyst,"{""Network Security""}",True,2026-08-05 06:52:00,2026-08-05 06:52:00
519b2293-9928-e2d3-9e2d-9844775fb144,4c5dd657-f858-bcaa-64b7-f60c6a753325,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.47,December 2028,2,0,1,1,Cloud Engineer,"{""Infrastructure"",""DevOps""}",False,2026-08-08 09:00:00,2026-08-08 09:00:00
9764f2e0-1d3e-ada4-7b00-89c1956d5af8,cf92b462-8c61-264f-6780-6b25a152a7d7,Bachelor of Computer Science (Data Science),Swinburne University of Technology (INTI International College Subang),3.96,December 2028,2,0,4,1,Data Scientist,"{""Artificial Intelligence"",""Data Science""}",True,2026-08-03 12:57:00,2026-08-03 12:57:00
4faa9997-b5e4-ba69-648b-63484007a696,4d548fa0-9214-62eb-76ff-1d9fb6d9f8e6,Bachelor of Computer Science (Artificial Intelligence),Swinburne University of Technology (INTI International College Subang),3.28,December 2028,2,0,0,0,Data Scientist,"{""Artificial Intelligence"",""Data Science""}",True,2026-08-09 12:30:00,2026-08-09 12:30:00
c7ad6699-1932-2cb5-17cb-2a50362a8fe9,1b9b8102-c91c-3922-3a62-797137c18805,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.27,December 2027,3,0,1,0,Cloud Engineer,"{""DevOps""}",False,2026-07-09 20:10:00,2026-07-09 20:10:00
66a73b91-505e-d88b-d07e-7afdcdcdfcba,773f581e-fe93-bea7-4fd1-c579e7b0fffe,Bachelor of Information Technology (Network Security),Swinburne University of Technology (INTI International College Subang),3.16,December 2026,4,2,3,0,Cybersecurity Analyst,"{""Digital Forensics""}",False,2026-07-20 14:28:00,2026-07-20 14:28:00
93ff4504-0ce3-9930-debf-1fb79e9c82bd,1385fe69-98f2-0d66-4697-acd12572c054,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.09,June 2027,3,0,0,0,Web Developer,"{""Frontend Development""}",False,2026-07-15 20:56:00,2026-07-15 20:56:00
9ce61720-a1ab-c1cf-e620-3e40ee89289b,8ff81725-ea0f-ead5-a193-f47de57f5fea,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.28,December 2027,3,0,2,0,Software Developer,"{""Software Engineering"",""Mobile Development""}",False,2026-07-13 14:47:00,2026-07-13 14:47:00
489beda6-9c41-4e47-13d8-d119b2baa6ec,a86685a5-1009-f566-f6f5-bbf69fa6b52b,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),3.45,December 2027,3,1,3,2,Software Developer,"{""Backend Development""}",True,2026-07-17 22:04:00,2026-07-17 22:04:00
a9544831-29b9-bbff-6631-65ba614ee2df,a1fd6f63-6f03-6460-ebb4-d8f001e7c906,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),3.25,June 2027,3,0,3,1,Web Developer,"{""UI/UX"",""Web Development"",""Frontend Development""}",False,2026-09-03 15:02:00,2026-09-03 15:02:00
025570b5-5bba-df85-2a50-a8824b61587d,c318dc7b-b3ab-2106-c05e-1baa8d14f42e,Bachelor of Computer Science (Software Development),Swinburne University of Technology (INTI International College Subang),2.85,December 2029,1,0,2,0,Web Developer,"{""UI/UX"",""Frontend Development"",""Web Development""}",False,2026-08-28 11:49:00,2026-08-28 11:49:00
bb78f456-4071-0603-8835-33bb3949d0d8,55409439-ff90-4ba0-0514-ed9b5f879c38,Bachelor of Information Technology,Swinburne University of Technology (INTI International College Subang),2.41,December 2027,3,0,2,0,Web Developer,"{""UI/UX"",""Frontend Development""}",False,2026-07-08 22:07:00,2026-07-08 22:07:00
a2751939-8418-08f8-3811-cc6b1cc99764,5d244d40-e316-177e-817d-5130903409b9,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.26,December 2029,1,0,2,0,Software Developer,"{""Software Engineering"",""Backend Development""}",False,2026-08-24 17:15:00,2026-08-24 17:15:00
031f590a-3185-195c-e096-30bd2908544b,43cef369-9bcb-a152-920d-126581cb121d,Bachelor of Software Engineering,Swinburne University of Technology (INTI International College Subang),2.67,December 2028,2,1,1,2,Web Developer,"{""Web Development"",""UI/UX""}",True,2026-07-28 13:13:00,2026-07-28 13:13:00
